0.00625	2
0.01875	2
0.03125	2
0.04375	2
0.05625	2
0.06875	2
0.08125	2
0.09375	2
0.10625	2
0.11875	1.99999
0.13125	1.99998
0.14375	1.99996
0.15625	1.99993
0.16875	1.99987
0.18125	1.99976
0.19375	1.99956
0.20625	1.99921
0.21875	1.99862
0.23125	1.99765
0.24375	1.99607
0.25625	1.99359
0.26875	1.9898
0.28125	1.98416
0.29375	1.97601
0.30625	1.96453
0.31875	1.94877
0.33125	1.92772
0.34375	1.90028
0.35625	1.86541
0.36875	1.82214
0.38125	1.76972
0.39375	1.70764
0.40625	1.63578
0.41875	1.55441
0.43125	1.46422
0.44375	1.36634
0.45625	1.26229
0.46875	1.15387
0.48125	1.04313
0.49375	0.93217
0.50625	0.823105
0.51875	0.717889
0.53125	0.618243
0.54375	0.525573
0.55625	0.440926
0.56875	0.364967
0.58125	0.29799
0.59375	0.239953
0.60625	0.190522
0.61875	0.149137
0.63125	0.115072
0.64375	0.0875054
0.65625	0.0655706
0.66875	0.0484089
0.68125	0.035206
0.69375	0.0252183
0.70625	0.017789
0.71875	0.0123553
0.73125	0.00844789
0.74375	0.00568537
0.75625	0.00376533
0.76875	0.00245354
0.78125	0.00157265
0.79375	0.000991317
0.80625	0.000614341
0.81875	0.000374175
0.83125	0.000223885
0.84375	0.000131533
0.85625	7.58237e-005
0.86875	4.285e-005
0.88125	2.37113e-005
0.89375	1.28269e-005
0.90625	6.76855e-006
0.91875	3.47341e-006
0.93125	1.72598e-006
0.94375	8.25345e-007
0.95625	3.76251e-007
0.96875	1.61076e-007
0.98125	6.2998e-008
0.99375	1.92195e-008
