338	8.74994	8.23333
339	8.75497	8.23541
340	8.76	8.23749
341	8.76504	8.23959
342	8.77009	8.2417
343	8.77514	8.24382
344	8.7802	8.24595
345	8.78526	8.24808
346	8.79032	8.25023
347	8.79539	8.25239
348	8.80047	8.25456
349	8.80555	8.25675
350	8.81064	8.25894
351	8.81573	8.26114
352	8.82082	8.26335
353	8.82592	8.26557
354	8.83102	8.2678
355	8.83613	8.27005
356	8.84125	8.2723
357	8.84636	8.27456
358	8.85148	8.27684
359	8.85661	8.27912
360	8.86174	8.28141
361	8.86687	8.28372
362	8.87201	8.28603
363	8.87715	8.28836
364	8.88229	8.29069
365	8.88744	8.29303
366	8.89259	8.29539
367	8.89775	8.29775
368	8.90291	8.30013
369	8.90807	8.30251
370	8.91323	8.3049
371	8.9184	8.30731
372	8.92357	8.30972
373	8.92875	8.31214
374	8.93393	8.31458
375	8.93911	8.31702
376	8.94429	8.31947
377	8.94948	8.32194
378	8.95467	8.32441
379	8.95986	8.32689
380	8.96506	8.32938
381	8.97025	8.33189
382	8.97545	8.3344
383	8.98066	8.33692
384	8.98586	8.33945
385	8.99107	8.34199
386	8.99628	8.34454
387	9.00149	8.3471
388	9.00671	8.34967
389	9.01193	8.35225
390	9.01714	8.35483
391	9.02237	8.35743
392	9.02759	8.36004
393	9.03281	8.36265
394	9.03804	8.36528
395	9.04327	8.36791
396	9.0485	8.37056
397	9.05374	8.37321
398	9.05897	8.37587
399	9.06421	8.37855
400	9.06945	8.38123
401	9.07469	8.38392
402	9.07993	8.38662
403	9.08517	8.38932
404	9.09041	8.39204
405	9.09566	8.39477
406	9.10091	8.3975
407	9.10616	8.40025
408	9.11141	8.403
409	9.11666	8.40577
410	9.12191	8.40854
411	9.12716	8.41132
412	9.13242	8.41411
413	9.13768	8.41691
414	9.14293	8.41971
415	9.14819	8.42253
416	9.15345	8.42536
417	9.15871	8.42819
418	9.16397	8.43103
419	9.16923	8.43388
420	9.1745	8.43674
421	9.17976	8.43961
422	9.18502	8.44249
423	9.19029	8.44537
424	9.19556	8.44827
425	9.20082	8.45117
426	9.20609	8.45408
427	9.21136	8.457
428	9.21663	8.45993
429	9.2219	8.46287
430	9.22716	8.46581
431	9.23243	8.46877
432	9.23771	8.47173
433	9.24298	8.4747
434	9.24825	8.47768
435	9.25352	8.48067
436	9.25879	8.48366
437	9.26406	8.48667
438	9.26934	8.48968
439	9.27461	8.4927
440	9.27988	8.49573
441	9.28516	8.49876
442	9.29043	8.50181
443	9.2957	8.50486
444	9.30098	8.50792
445	9.30625	8.51099
446	9.31152	8.51407
447	9.3168	8.51715
448	9.32207	8.52024
449	9.32735	8.52335
450	9.33262	8.52645
451	9.33789	8.52957
452	9.34317	8.53269
453	9.34844	8.53583
454	9.35371	8.53897
455	9.35899	8.54211
456	9.36426	8.54527
457	9.36953	8.54843
458	9.3748	8.5516
459	9.38008	8.55478
460	9.38535	8.55797
461	9.39062	8.56116
462	9.39589	8.56436
463	9.40116	8.56757
464	9.40643	8.57079
465	9.4117	8.57401
466	9.41697	8.57724
467	9.42224	8.58048
468	9.42751	8.58373
469	9.43278	8.58698
470	9.43805	8.59024
471	9.44332	8.59351
472	9.44858	8.59679
473	9.45385	8.60007
474	9.45912	8.60336
475	9.46438	8.60666
476	9.46965	8.60996
477	9.47491	8.61327
478	9.48017	8.61659
479	9.48544	8.61992
480	9.4907	8.62325
481	9.49596	8.62659
482	9.50122	8.62994
483	9.50648	8.63329
484	9.51174	8.63665
485	9.517	8.64002
486	9.52226	8.6434
487	9.52751	8.64678
488	9.53277	8.65017
489	9.53802	8.65356
490	9.54328	8.65697
491	9.54853	8.66038
492	9.55379	8.66379
493	9.55904	8.66722
494	9.56429	8.67065
495	9.56954	8.67408
496	9.57479	8.67753
497	9.58004	8.68098
498	9.58529	8.68443
499	9.59053	8.68789
500	9.59578	8.69136
501	9.60102	8.69484
502	9.60627	8.69832
503	9.61151	8.70181
504	9.61675	8.70531
505	9.62199	8.70881
506	9.62723	8.71232
507	9.63247	8.71584
508	9.63771	8.71936
509	9.64294	8.72289
510	9.64818	8.72642
511	9.65341	8.72996
512	9.65865	8.73351
513	9.66388	8.73706
514	9.66911	8.74062
515	9.67434	8.74419
516	9.67957	8.74776
517	9.6848	8.75133
518	9.69002	8.75492
519	9.69525	8.75851
520	9.70047	8.76211
521	9.7057	8.76571
522	9.71092	8.76932
523	9.71614	8.77293
524	9.72136	8.77655
525	9.72658	8.78018
526	9.73179	8.78381
527	9.73701	8.78745
528	9.74222	8.79109
529	9.74744	8.79474
530	9.75265	8.7984
531	9.75786	8.80206
532	9.76307	8.80573
533	9.76828	8.8094
534	9.77348	8.81308
535	9.77869	8.81676
536	9.78389	8.82045
537	9.7891	8.82415
538	9.7943	8.82785
539	9.7995	8.83156
540	9.8047	8.83527
541	9.8099	8.83899
542	9.81509	8.84272
543	9.82029	8.84645
544	9.82548	8.85018
545	9.83067	8.85392
546	9.83586	8.85767
547	9.84105	8.86142
548	9.84624	8.86518
549	9.85143	8.86894
550	9.85661	8.87271
551	9.8618	8.87648
552	9.86698	8.88026
553	9.87216	8.88404
554	9.87734	8.88783
555	9.88252	8.89163
556	9.8877	8.89543
557	9.89287	8.89923
558	9.89805	8.90304
559	9.90322	8.90686
560	9.90839	8.91068
561	9.91356	8.9145
562	9.91873	8.91833
563	9.92389	8.92217
564	9.92906	8.92601
565	9.93422	8.92985
566	9.93939	8.93371
567	9.94455	8.93756
568	9.94971	8.94142
569	9.95486	8.94529
570	9.96002	8.94916
571	9.96518	8.95303
572	9.97033	8.95691
573	9.97548	8.9608
574	9.98063	8.96469
575	9.98578	8.96859
576	9.99093	8.97249
577	9.99607	8.97639
578	10.0012	8.9803
579	10.0064	8.98421
580	10.0115	8.98813
581	10.0166	8.99206
582	10.0218	8.99598
583	10.0269	8.99992
584	10.0321	9.00385
585	10.0372	9.0078
586	10.0423	9.01174
587	10.0474	9.01569
588	10.0526	9.01965
589	10.0577	9.02361
590	10.0628	9.02758
591	10.068	9.03154
592	10.0731	9.03552
593	10.0782	9.0395
594	10.0833	9.04348
595	10.0884	9.04747
596	10.0936	9.05146
597	10.0987	9.05545
598	10.1038	9.05945
599	10.1089	9.06346
600	10.114	9.06747
601	10.1191	9.07148
602	10.1242	9.0755
603	10.1293	9.07952
604	10.1344	9.08355
605	10.1395	9.08758
606	10.1446	9.09161
607	10.1497	9.09565
608	10.1548	9.09969
609	10.1599	9.10374
610	10.165	9.10779
611	10.1701	9.11184
612	10.1752	9.1159
613	10.1803	9.11997
614	10.1854	9.12403
615	10.1905	9.1281
616	10.1956	9.13218
617	10.2006	9.13626
618	10.2057	9.14034
619	10.2108	9.14443
620	10.2159	9.14852
621	10.221	9.15261
622	10.226	9.15671
623	10.2311	9.16082
624	10.2362	9.16492
625	10.2412	9.16903
626	10.2463	9.17315
627	10.2514	9.17726
628	10.2564	9.18139
629	10.2615	9.18551
630	10.2666	9.18964
631	10.2716	9.19377
632	10.2767	9.19791
633	10.2818	9.20205
634	10.2868	9.20619
635	10.2919	9.21034
636	10.2969	9.21449
637	10.302	9.21865
638	10.307	9.2228
639	10.3121	9.22697
640	10.3171	9.23113
641	10.3222	9.2353
642	10.3272	9.23947
643	10.3322	9.24365
644	10.3373	9.24783
645	10.3423	9.25201
646	10.3474	9.2562
647	10.3524	9.26039
648	10.3574	9.26458
649	10.3625	9.26878
650	10.3675	9.27298
651	10.3725	9.27718
652	10.3775	9.28139
653	10.3826	9.2856
654	10.3876	9.28981
655	10.3926	9.29403
656	10.3976	9.29825
657	10.4026	9.30247
658	10.4077	9.3067
659	10.4127	9.31093
660	10.4177	9.31516
661	10.4227	9.3194
662	10.4277	9.32364
663	10.4327	9.32788
664	10.4377	9.33212
665	10.4427	9.33637
666	10.4477	9.34062
667	10.4527	9.34488
668	10.4577	9.34914
669	10.4627	9.3534
670	10.4677	9.35766
671	10.4727	9.36193
672	10.4777	9.3662
673	10.4827	9.37047
674	10.4877	9.37475
675	10.4927	9.37903
676	10.4977	9.38331
677	10.5027	9.3876
678	10.5077	9.39188
679	10.5126	9.39617
680	10.5176	9.40047
681	10.5226	9.40476
682	10.5276	9.40906
683	10.5326	9.41337
684	10.5375	9.41767
685	10.5425	9.42198
686	10.5475	9.42629
687	10.5525	9.4306
688	10.5574	9.43492
689	10.5624	9.43924
690	10.5674	9.44356
691	10.5723	9.44789
692	10.5773	9.45221
693	10.5822	9.45654
694	10.5872	9.46088
695	10.5922	9.46521
696	10.5971	9.46955
697	10.6021	9.47389
698	10.607	9.47824
699	10.612	9.48258
700	10.6169	9.48693
701	10.6219	9.49128
702	10.6268	9.49563
703	10.6318	9.49999
704	10.6367	9.50435
705	10.6416	9.50871
706	10.6466	9.51308
707	10.6515	9.51744
708	10.6565	9.52181
709	10.6614	9.52618
710	10.6663	9.53056
711	10.6713	9.53493
712	10.6762	9.53931
713	10.6811	9.54369
714	10.686	9.54807
715	10.691	9.55246
716	10.6959	9.55685
717	10.7008	9.56124
718	10.7057	9.56563
719	10.7106	9.57003
720	10.7156	9.57443
721	10.7205	9.57883
722	10.7254	9.58323
723	10.7303	9.58763
724	10.7352	9.59204
725	10.7401	9.59645
726	10.745	9.60086
727	10.7499	9.60527
728	10.7548	9.60969
729	10.7597	9.61411
730	10.7646	9.61853
731	10.7695	9.62295
732	10.7744	9.62737
733	10.7793	9.6318
734	10.7842	9.63623
735	10.7891	9.64066
736	10.794	9.64509
737	10.7989	9.64953
738	10.8038	9.65397
739	10.8087	9.6584
740	10.8136	9.66285
741	10.8185	9.66729
742	10.8233	9.67173
743	10.8282	9.67618
744	10.8331	9.68063
