0.00555556	-7.32224e-005
0.0166667	-7.40352e-005
0.0277778	-7.42426e-005
0.0388889	-7.45362e-005
0.05	-7.49185e-005
0.0611111	-7.53897e-005
0.0722222	-7.59505e-005
0.0833333	-7.66014e-005
0.0944444	-7.73431e-005
0.105556	-7.81763e-005
0.116667	-7.91019e-005
0.127778	-8.01208e-005
0.138889	-8.1234e-005
0.15	-8.24427e-005
0.161111	-8.37481e-005
0.172222	-8.51514e-005
0.183333	-8.6654e-005
0.194444	-8.82573e-005
0.205556	-8.99629e-005
0.216667	-9.17724e-005
0.227778	-9.36874e-005
0.238889	-9.57098e-005
0.25	-9.78412e-005
0.261111	-0.000100084
0.272222	-0.000102439
0.283333	-0.000104909
0.294444	-0.000107496
0.305556	-0.000110203
0.316667	-0.00011303
0.327778	-0.000115981
0.338889	-0.000119057
0.35	-0.00012226
0.361111	-0.000125594
0.372222	-0.000129059
0.383333	-0.000132658
0.394444	-0.000136393
0.405556	-0.000140266
0.416667	-0.000144279
0.427778	-0.000148434
0.438889	-0.000152731
0.45	-0.000157174
0.461111	-0.000161762
0.472222	-0.000166498
0.483333	-0.000171381
0.494444	-0.000176413
0.505556	-0.000181593
0.516667	-0.000186921
0.527778	-0.000192397
0.538889	-0.00019802
0.55	-0.000203788
0.561111	-0.000209699
0.572222	-0.000215751
0.583333	-0.000221939
0.594444	-0.00022826
0.605556	-0.000234708
0.616667	-0.000241278
0.627778	-0.000247963
0.638889	-0.000254756
0.65	-0.000261648
0.661111	-0.000268628
0.672222	-0.000275686
0.683333	-0.000282809
0.694444	-0.000289985
0.705556	-0.000297198
0.716667	-0.000304432
0.727778	-0.00031167
0.738889	-0.000318894
0.75	-0.000326084
0.761111	-0.000333218
0.772222	-0.000340273
0.783333	-0.000347227
0.794444	-0.000354056
0.805556	-0.000360732
0.816667	-0.000367231
0.827778	-0.000373526
0.838889	-0.000379589
0.85	-0.000385392
0.861111	-0.00039091
0.872222	-0.000396114
0.883333	-0.000400978
0.894444	-0.000405477
0.905556	-0.000409586
0.916667	-0.000413283
0.927778	-0.000416545
0.938889	-0.000419354
0.95	-0.000421693
0.961111	-0.000423546
0.972222	-0.000424577
0.983333	-0.000327368
0.994444	0.0192837
