0.025	-0.0085541
0.075	-0.0155814
0.125	-0.0182403
0.175	-0.019694
0.225	-0.0211331
0.275	-0.0228704
0.325	-0.0249435
0.375	-0.0273067
0.425	-0.0298702
0.475	-0.0325034
0.525	-0.035037
0.575	-0.0372797
0.625	-0.0390566
0.675	-0.0402708
0.725	-0.0409662
0.775	-0.0412711
0.825	-0.0405247
0.875	-0.0298193
0.925	0.0595096
0.975	0.465698
